LeaveOn,HR,RE,Rress,SDATA,RPK,RPKHD,SwSD
0,53,12.6,3212,2573,4683,4724,18
0,53,12.6,3210,2463,2467,4713,12
0,53,12.6,3208,3176,3319,4712,31
0,53,12.6,3210,3025,2551,4712,25
0,53,12.6,3212,2021,4270,4712,17
0,53,12.6,3210,2257,4721,4712,12
0,53,12.6,3214,2898,5670,4713,15
0,53,12.6,3212,2738,5773,4724,14
0,54,12.4,3216,2570,5029,4724,44
0,54,12.3,3212,2735,5029,4724,18
0,54,12.3,3213,2759,2985,4724,21
0,54,12.7,3214,2700,4311,4712,39
0,54,12.9,3212,2286,3816,4703,16
0,54,13.1,3214,2312,4381,4670,28
0,54,13.4,3212,2362,3751,4627,10
0,54,13.5,3214,2660,4600,4550,15
0,54,13.6,3211,2846,4386,4502,28
0,54,13.8,3214,2427,4553,4502,19
0,54,13.9,3214,2268,4553,4498,34
0,54,14,3211,2587,2253,4466,15
0,54,13.9,3214,2332,4423,4424,12
0,54,13.8,3210,2103,4178,4408,51
0,54,13.7,3215,2630,4913,4408,19
0,53,13.5,3211,2350,4658,4408,17
0,53,13.4,3214,2217,3317,4348,11
0,53,13.3,3214,3022,4191,4324,31
0,53,13.3,3212,2821,4479,4314,11
0,53,13.3,3217,2200,4726,4314,19
0,53,13.3,3215,2550,3926,4314,15
0,53,13.1,3214,2422,4440,4314,12
0,53,12.9,3211,2208,3900,4305,70
0,54,12.8,3212,2263,4759,4305,18
0,54,12.8,3218,2016,4759,4305,7
0,54,12.8,3215,2217,2113,4302,14
0,54,12.8,3216,2758,4400,4296,9
0,54,12.8,3214,2858,3777,4292,46
0,54,12.8,3211,2270,4942,4292,26
0,53,12.7,3220,2151,4942,4292,22
0,53,12.6,3216,2510,2043,4246,17
0,53,12.6,3216,2420,4849,4246,24
0,53,12.6,3214,2735,3961,4244,39
0,53,12.6,3220,2891,5629,4244,13
0,53,12.6,3220,2412,5629,4244,30
0,54,12.6,3219,2292,2306,4246,7
0,54,12.6,3216,2707,4514,4244,20
0,55,12.5,3213,2633,3175,4238,33
0,54,12.2,3217,2160,3930,4238,16
0,54,12.1,3216,2111,4063,4238,39
0,54,12,3216,2606,1912,4238,18
0,53,12.1,3224,2353,4036,4185,13
0,52,12.2,3213,2161,4032,4169,82
0,52,12.2,3218,2482,3558,4169,18
0,52,12.2,3219,2258,3580,4169,17
0,52,12.2,3220,2446,1474,4169,14
0,52,12.2,3220,2783,4736,4150,13
0,52,12.2,3214,2612,4736,4108,67
0,52,12.2,3221,2167,5614,4108,8
0,54,12.4,3220,2221,5503,4108,15
0,54,12.6,3220,2140,3658,4108,20
0,54,12.8,3220,2262,5141,4108,16
0,54,12.9,3213,2499,5932,4108,69
0,53,12.9,3222,2694,6252,4108,20
0,53,12.9,3220,2760,5426,4150,28
0,53,12.9,3220,2705,5364,4169,11
0,53,12.9,3218,2581,4654,4244,21
0,53,12.9,3218,2131,6305,4246,24
0,53,12.9,3221,2282,6305,4246,12
0,53,13,3218,2305,3943,4246,12
0,53,13.1,3223,2248,6056,4246,9
0,53,13.2,3213,2780,4026,4246,48
0,53,13.2,3221,3146,6130,4246,23
0,53,13.2,3220,2661,6130,4296,16
0,53,13.2,3219,2426,3664,4364,6
0,53,13.2,3220,2771,5503,4366,8
0,53,13.2,3215,2426,5419,4373,80
0,53,13,3224,2182,6094,4377,18
0,53,12.9,3219,2336,5655,4465,15
0,53,12.8,3220,2096,4206,4465,10
0,53,12.8,3220,2345,4372,4465,15
0,53,12.8,3215,2613,5517,4472,51
0,53,12.8,3224,2486,5812,4505,14
0,53,12.8,3222,2521,4911,4522,12
0,53,12.8,3221,2679,4426,4553,8
0,53,12.8,3217,2729,3677,4522,105
0,52,13.3,3220,2418,5059,4522,25
0,52,13.6,3223,2311,5120,4553,22
0,52,13.7,3222,2476,3704,4619,13
0,52,13.8,3224,2240,5570,4628,12
0,52,13.8,3218,2442,4305,4628,64
0,52,13.8,3225,2648,5808,4675,10
0,52,13.2,3222,2246,5795,4699,10
0,52,12.9,3222,2394,3740,4745,9
0,52,12.8,3221,2843,5265,4767,9
0,52,12.7,3216,2701,5310,4772,47
0,52,12.7,3224,2445,5833,4798,7
0,52,12.7,3222,2563,5206,4813,13
0,52,12.7,3221,2433,4198,4862,16
0,52,12.7,3219,2297,3885,4862,26
0,52,12.7,3220,2264,4657,4862,12
0,52,13.5,3226,2431,4775,4862,14
0,52,13.2,3224,2481,3663,4862,7
0,53,13,3223,2603,5123,4862,14
0,54,12.9,3220,2930,4394,4798,6
0,54,12.8,3219,2630,6037,4862,10
0,54,12.7,3224,2128,6037,4910,3
0,54,12.7,3223,2346,2759,4925,8
0,54,12.7,3228,2727,4827,4925,19
0,54,12.7,3221,2875,2639,4925,21
0,54,12.7,3225,2605,4477,4925,15
0,54,12.7,3222,2499,4486,4925,6
0,54,13.1,3222,2620,2589,4925,8
0,54,12.8,3224,2326,4779,4925,14
0,55,12.7,3216,2637,3907,4925,108
0,57,13.3,3226,2833,4791,4925,12
0,58,13.6,3221,2269,4692,4925,8
0,56,13.8,3220,2478,3936,4925,6
0,55,13.9,3222,3105,5343,4910,14
0,55,13.9,3219,2665,5874,4910,32
0,55,13.9,3224,2055,6200,4910,16
0,55,13.9,3222,2405,5058,4934,6
0,55,13.9,3222,2573,5672,4945,12
0,55,13.3,3219,2326,4914,4945,17
0,56,13.3,3227,2151,6253,4945,17
0,55,13,3223,2198,6253,4945,19
0,54,12.9,3221,2351,3459,4945,5
0,54,12.8,3224,2711,5743,4945,9
0,54,12.8,3220,2623,3996,4934,51
0,53,12.7,3222,2339,5794,4934,13
0,53,12.7,3224,2409,5794,4934,17
0,53,12.7,3224,2733,4082,4945,14
0,53,12.7,3222,2594,5130,4945,21
0,53,12.7,3223,2301,4412,4934,16
0,54,12.7,3224,2390,4834,4862,18
0,54,12.8,3223,2200,4063,4798,10
0,54,12.8,3226,2491,4875,4792,17
0,54,12.8,3220,2941,4579,4772,15
0,54,12.8,3223,2763,5197,4772,13
0,55,12.9,3222,2299,5216,4772,12
0,55,12.9,3222,2269,2976,4772,9
0,55,12.9,3223,3063,5339,4772,17
0,55,12.9,3219,2938,4535,4657,32
0,55,12.9,3223,2023,5548,4657,17
0,55,12.9,3228,2145,5452,4657,14
0,55,12.9,3226,2589,5323,4772,16
0,55,12.9,3221,2521,6139,4792,116
0,55,12.9,3228,2176,5824,4798,18
0,56,13,3224,2193,5964,4883,12
0,56,13.1,3223,2034,3863,4934,7
0,57,13.2,3225,2320,5981,4945,26
0,58,13.2,3222,2569,5768,4945,37
0,58,13.3,3225,2315,6197,4945,12
0,58,13.4,3224,2379,5572,4945,16
0,58,13.4,3226,2749,5335,4997,14
0,58,13.4,3222,2784,5021,5002,30
0,58,13.4,3227,2574,5641,5002,12
0,58,13.4,3223,2470,5641,5002,14
0,58,13.5,3225,2663,3524,4997,20
0,58,13.5,3228,2628,5443,4997,17
0,58,13.6,3228,2407,4377,4997,13
0,58,13.6,3226,2466,4961,4997,23
0,58,13.6,3223,2622,4545,4997,13
0,58,13.6,3214,2481,4921,4997,26
0,58,13.6,3214,2152,5422,4997,28
0,58,13.6,3219,2134,8181,4997,19
0,58,13.5,3220,2241,8202,4997,13
0,58,13.5,3221,2607,8475,5002,13
0,58,13.5,3217,2412,8475,5051,62
0,58,13.5,3220,2260,6368,5141,10
0,58,13.5,3222,2342,6166,5152,59
0,58,13.5,3221,1826,4318,5177,7
0,58,14.1,3217,2637,6144,5178,12
0,58,14.4,3209,2835,6120,5194,26
0,58,14.5,3202,3075,6577,5204,42
0,58,14.6,3206,3098,5389,5215,17
0,58,14.6,3209,2209,4717,5217,17
0,58,14.4,3212,2409,4404,5217,12
0,58,14.3,3212,2186,4383,5217,53
0,61,14.4,3217,1992,4428,5217,26
0,63,14.3,3216,2388,2945,5215,20
0,64,14.2,3218,2601,1498,5204,8
0,64,14.2,3222,2652,4000,5194,20
0,64,14.2,3213,2393,4042,5178,161
0,66,13.2,3222,2000,5107,5177,20
0,67,12.7,3219,2061,5107,5152,9
0,67,12.4,3221,2146,3828,5141,8
0,67,12.2,3220,2842,5340,5002,59
0,67,12.1,3218,2909,5456,5002,23
0,67,12.1,3220,2271,5604,5002,24
0,67,12.1,3223,2510,4380,5002,10
0,67,12.1,3227,2810,5528,5002,16
0,67,12.3,3219,2431,4661,4997,55
0,67,12.3,3226,2354,5600,5141,27
0,66,12.6,3224,2287,5600,5147,15
0,65,12.9,3224,2266,3850,5147,9
0,65,13.1,3227,2727,5456,5147,34
0,65,13.2,3226,2701,5387,5147,12
0,65,13.2,3226,2449,5604,5171,22
0,65,13.2,3227,2476,4539,5177,13
0,65,13.2,3228,2745,5560,5178,9
0,65,13.2,3226,2633,4548,5178,64
0,62,13.2,3232,2423,6010,5204,18
0,61,13.3,3228,2270,6010,5217,9
0,59,13.3,3227,2392,3348,5217,9
0,59,13.3,3228,2850,5257,5204,13
0,59,13.3,3228,2750,4864,5177,67
0,59,13.3,3232,2477,5418,5177,13
0,59,13.3,3230,2513,5017,5171,8
0,59,13.3,3230,2746,3427,5147,8
0,58,13.3,3230,2711,3836,5123,53
0,58,13.3,3230,2531,4663,5100,31
0,58,13.3,3230,2323,4940,5017,19
0,58,13.3,3229,2204,4219,4969,7
0,57,13.1,3229,2626,5375,4962,48
0,56,13,3230,2667,4762,4935,83
0,56,12.9,3229,2266,6433,4935,15
0,56,12.8,3232,2335,6509,4935,10
0,56,12.7,3234,2758,6559,4962,7
0,56,12.7,3230,2690,6631,4969,32
0,56,12.7,3233,2736,5320,5017,19
0,56,12.7,3230,2783,5320,5100,11
0,56,12.7,3232,2715,3006,5100,8
0,56,12.8,3234,2373,5063,5100,10
0,55,13.2,3228,1863,5283,5100,21
0,54,13.6,3231,2112,5668,5100,25
0,53,13.8,3229,2227,4959,5100,6
0,53,13.9,3236,2584,4115,5017,12
0,53,13.9,3232,2856,4257,4969,35
0,53,13.9,3232,2744,5210,4914,20
0,53,13.9,3229,2417,5365,4914,23
0,53,13.9,3231,2443,4136,4904,10
0,53,13.8,3236,2727,5623,4904,9
0,53,13.7,3229,2506,4795,4898,18
0,53,13.7,3232,2329,5708,4898,20
0,53,13.7,3232,2274,5708,4898,5
0,53,13.7,3233,2262,3984,4898,7
0,53,13.3,3233,2667,5366,4904,88
0,53,13.1,3233,2662,4995,4904,25
0,54,13,3232,2304,5325,4914,25
0,54,13,3234,2405,4246,4914,7
0,54,13,3236,2856,5677,4944,14
0,54,13,3233,2652,5421,4969,92
0,55,13.2,3232,2216,6013,5017,9
0,56,13.3,3234,2501,6000,5019,17
0,56,13.3,3236,2833,5146,5041,16
0,56,13.3,3232,2479,5337,5083,49
0,56,13.3,3233,2235,5394,5100,25
0,56,13.3,3232,2373,5428,5115,13
0,56,13.5,3232,2131,3994,5100,7
0,56,13.6,3236,2739,5453,5083,69
0,56,13.6,3235,2793,5293,5041,27
0,56,13.6,3232,2147,5470,5083,18
0,56,13.8,3235,2335,4217,5041,9
0,56,13.9,3236,3168,5240,5019,14
0,56,13.9,3232,2965,4354,5019,40
0,56,13.9,3236,2228,5388,5019,13
0,56,13.9,3236,2454,5388,5041,7
0,56,13.9,3236,2612,4310,5029,6
0,56,13.9,3237,2511,5357,5019,39
0,56,13.8,3235,2269,5469,5019,28
0,58,13.8,3234,2414,5564,5029,14
0,60,13.8,3235,2478,4070,5029,9
0,61,13.8,3235,2678,5122,5019,13
0,62,13.8,3234,2578,3845,5019,25
0,62,13.8,3236,2463,4796,5019,29
0,62,13.8,3235,2527,4796,5019,16
0,62,13.8,3236,2545,2985,4994,14
0,60,13.5,3238,2792,4703,4993,21
0,59,13.4,3238,2436,4761,4993,48
0,59,13.3,3238,2198,5132,4993,13
0,59,13.3,3240,2504,4487,4993,16
0,58,13.3,3240,2630,4849,4993,12
0,57,13.3,3238,2435,4329,4993,76
0,56,13.2,3240,2359,5169,4993,22
0,55,13.1,3240,2198,5169,4993,6
0,55,13.1,3239,2189,3356,4976,4
0,55,13.1,3239,2916,5311,4958,32
0,55,13.1,3235,3062,5100,4944,26
0,55,13.1,3235,2670,5428,4944,19
0,55,13.1,3238,2633,4652,4944,10
0,55,13.1,3240,2638,5028,4944,21
0,55,13.1,3236,2325,4347,4944,35
0,54,13.1,3238,2567,4689,4944,27
0,54,13.1,3239,2586,4732,4944,16
0,54,13.2,3238,2067,3840,4939,7
0,54,13.3,3239,2622,5156,4919,72
0,54,13.3,3238,2938,5112,4919,27
0,54,13.3,3237,2571,5449,4939,21
0,54,13.3,3234,2594,4086,4939,8
0,54,13.3,3240,2927,5695,4939,13
0,54,13.4,3237,2585,5609,4958,36
0,54,13.6,3238,2168,5905,4958,15
0,54,13.7,3240,2455,5436,4976,14
0,54,13.7,3240,2701,4340,4976,17
0,55,13.9,3244,2366,4586,4958,12
0,56,14,3241,1947,5407,4939,40
0,55,13.9,3240,2349,5472,4939,15
0,56,13.9,3239,2466,3928,4939,12
0,56,13.9,3239,2670,5393,4936,10
0,56,13.9,3242,2903,4437,4936,36
0,56,13.9,3240,2782,5591,4936,26
0,56,13.9,3240,2477,5591,4936,22
0,56,13.9,3243,2538,2352,4931,17
0,56,13.9,3243,2980,5209,4919,12
0,54,13.8,3238,2682,4154,4913,45
0,53,13.7,3238,2526,5269,4889,31
0,53,13.4,3241,2606,5187,4882,8
0,53,13.3,3241,2105,4004,4877,14
0,53,13,3242,2694,4670,4870,37
0,53,12.9,3244,2733,5212,4865,19
0,53,12.8,3239,2135,5279,4865,20
0,53,12.8,3242,2347,3904,4822,5
0,53,12.8,3243,2645,5435,4822,21
0,53,12.8,3244,2697,4559,4820,55
0,53,12.8,3244,2504,5575,4822,25
0,53,12.8,3246,2596,5575,4822,13
0,53,12.8,3244,2360,2577,4820,12
0,53,12.9,3241,1968,4520,4798,19
0,57,12.9,3242,2246,4256,4793,30
0,58,12.9,3242,2212,5642,4793,10
0,58,13,3244,2315,5397,4793,8
0,58,13.1,3244,2879,6130,4793,43
0,58,13.1,3242,2859,6114,4793,24
0,58,13.1,3237,2429,5591,4798,20
0,57,13.5,3240,2417,4967,4806,4
0,57,13.7,3242,3092,5146,4820,15
0,57,13.8,3240,2913,4682,4822,28
0,57,13.9,3241,2253,5350,4865,15
0,57,13.9,3239,2500,5350,4870,5
0,57,13.9,3240,2465,3784,4870,20
0,56,14.1,3245,2260,5428,4870,5
0,56,14.2,3243,2542,5401,4871,10
0,56,14.2,3242,2578,5638,4872,22
0,56,14.2,3244,2476,4650,4877,10
0,56,14.2,3241,2815,4443,4877,13
0,57,14.3,3242,2805,4063,4877,31
0,57,14.3,3244,2219,4655,4877,23
0,57,14.3,3244,2130,5694,4877,15
0,57,14.3,3243,2629,4307,4877,19
0,56,14.2,3244,2715,6959,4877,9
0,54,13.9,3240,2337,6848,4877,44
0,53,13.8,3242,2401,6477,4882,29
0,53,13.7,3243,2379,5889,4885,7
0,53,13.6,3242,2362,5330,4910,15
0,53,13.5,3244,2816,6469,4931,29
0,53,13.5,3243,2946,7024,4932,24
0,53,13.5,3242,2737,7199,4936,7
0,53,13.5,3246,2533,5090,4936,7
0,53,13.5,3246,2662,6911,5053,14
0,52,13.3,3240,2434,6416,5053,54
0,52,13.2,3244,2588,6727,5053,17
0,52,13.2,3243,2757,6715,5053,14
0,52,13.2,3243,2266,5211,5053,15
0,52,13.3,3243,1963,6891,5053,45
0,53,13.3,3244,2469,7114,5059,18
0,54,13.2,3241,2576,7415,5098,14
0,54,13.1,3240,2294,5536,5098,8
0,54,13.1,3244,2330,6585,5127,32
0,54,13.1,3243,2782,5738,5141,26
0,54,13.1,3238,2681,6837,5190,30
0,54,13.1,3239,2298,6921,5207,8
0,54,13.1,3246,2953,8217,5230,4
0,54,13.2,3243,2773,8235,5235,24
0,55,13.3,3241,2327,7642,5236,20
0,56,13.3,3242,2503,7642,5489,7
0,56,13.3,3243,2583,5114,5557,14
0,57,13.6,3244,2402,6827,5653,60
0,57,13.8,3241,2614,6150,5723,18
0,57,13.9,3244,2861,6621,5880,11
0,57,13.9,3244,2439,5228,5896,5
0,57,13.9,3245,2817,6637,5899,23
0,57,13.9,3244,2723,6477,5945,49
0,60,13.9,3241,2261,7118,5953,13
0,62,14,3243,2452,7275,6000,10
0,62,14,3244,2757,6349,6030,9
0,61,14,3245,2659,7118,6038,8
0,60,14,3246,2556,6083,6114,16
0,60,14,3242,2643,6148,6139,11
0,59,13.9,3246,2097,3709,6139,13
0,56,13.7,3246,2304,6406,6139,14
0,55,13.6,3245,2655,6400,6139,32
0,53,13.6,3243,2259,6851,6162,12
0,52,13.6,3245,2238,6639,6218,7
0,52,13.6,3247,2796,6054,6272,11
0,52,13.6,3243,2711,6349,6274,20
0,52,13.6,3244,2680,6522,6308,21
0,52,13.6,3244,2738,7030,6347,10
0,52,13.6,3247,2261,5687,6387,19
0,51,13.6,3246,2585,7321,6400,19
0,51,13.7,3244,2760,7089,6405,16
0,51,13.8,3244,2821,7180,6405,14
0,51,13.8,3246,2749,5069,6413,12
0,51,13.8,3247,2623,5173,6413,13
0,51,13.8,3245,2481,4289,6413,17
0,53,14.1,3243,2172,5076,6413,31
0,58,14,3243,2464,5617,6413,8
0,57,13.9,3246,2396,4765,6413,17
0,58,13.9,3247,2268,6885,6413,60
0,58,13.9,3244,2528,6618,6413,73
0,58,13.9,3243,2322,6479,6438,29
0,59,14.1,3243,2135,5256,6438,10
0,59,14.2,3245,2634,6244,6413,16
0,59,14.2,3245,2646,6059,6413,23
0,59,14.2,3242,2326,6899,6413,26
0,57,13.7,3243,2350,7043,6438,12
0,56,13.5,3248,2612,4932,6438,5
0,55,13.5,3248,2405,6951,6413,9
0,54,13.5,3247,2342,6624,6405,13
0,53,13.6,3244,2364,6747,6413,24
0,52,13.8,3245,1973,5751,6413,7
0,52,13.8,3247,2423,6791,6413,13
0,52,13.8,3247,2714,6748,6413,36
0,51,13.8,3246,2301,7114,6429,19
0,51,13.7,3246,2164,7114,6430,15
0,51,13.6,3246,2489,3618,6430,11
0,51,13.6,3250,2694,6451,6429,15
0,51,13.6,3246,2434,5224,6413,18
0,51,13.6,3248,2865,6533,6401,26
0,51,13.6,3246,3046,6282,6401,8
0,51,13.6,3249,2258,5781,6401,17
0,51,13.6,3249,2611,6515,6374,19
0,51,13.6,3250,2739,6947,6374,41
0,51,13.6,3249,2320,6977,6374,22
0,51,13.5,3250,2560,4470,6347,7
0,51,13.5,3250,2831,6000,6309,16
0,52,13.4,3250,2895,4696,6308,22
0,53,13.3,3247,2789,5573,6291,21
0,53,13.3,3248,2473,5573,6291,17
0,53,13.3,3251,2274,3161,6199,12
0,53,13.2,3252,2204,5857,6199,9
0,53,13.1,3248,2451,5379,6199,32
0,54,13,3249,2818,6447,6199,18
0,55,12.9,3249,2501,6198,6193,14
0,56,12.8,3251,2994,6523,6193,14
0,58,12.8,3248,2897,6870,6193,36
0,56,12.8,3248,2264,6847,6193,26
0,56,12.8,3244,2346,6847,6193,9
0,58,12.8,3247,2288,3460,6169,9
0,55,13,3250,2887,7081,6169,39
0,54,13.1,3246,2795,6199,6169,48
0,53,13.1,3248,2613,7297,6193,16
0,53,13.1,3248,2776,7072,6193,10
0,53,13.1,3250,2902,5392,6193,14
0,53,13.1,3249,2755,5780,6169,23
0,56,13.1,3249,2493,6112,6131,32
0,60,13.2,3248,2334,6231,6117,8
0,59,13.2,3250,2195,4466,6089,8
0,58,13.2,3250,2586,6213,6081,21
0,58,13.2,3248,2601,5505,6069,31
0,58,13.2,3247,2317,6476,6064,24
0,58,13.2,3247,2320,6374,6064,6
0,58,13.2,3253,2583,5472,6064,14
0,60,13.2,3246,2256,6084,6064,39
0,59,13.2,3247,2330,5467,6064,27
0,59,13.2,3248,2709,6788,6069,9
0,59,13.2,3251,2426,5802,6069,13
0,59,13.2,3252,2260,7894,6081,15
0,59,13.2,3246,2366,7692,6089,17
0,58,13.6,3246,2722,7031,6107,11
0,57,13.8,3246,2675,5355,6107,5
0,56,13.8,3249,2567,5450,6081,13
0,56,13.8,3251,2737,5454,6081,11
0,56,13.8,3249,2538,7053,6081,28
0,55,13.7,3246,2460,7068,6081,10
0,55,13.6,3248,2554,4625,6081,9
0,55,13.6,3250,2342,6782,6081,16
0,54,13.5,3250,1998,4985,6069,73
0,54,13.4,3251,2103,6700,6069,34
0,54,13.4,3247,2130,6700,6069,7
0,54,13.3,3250,2263,3424,6064,10
0,54,13.3,3251,3082,7000,6041,10
0,54,13.3,3249,2903,6456,6019,26
0,54,13.3,3248,2147,7617,6019,15
0,54,13.3,3251,2332,7281,6019,3
0,54,13.3,3250,2748,6374,6041,7
0,54,13.2,3250,2600,5997,6064,70
0,54,12.9,3252,2366,6461,6069,32
0,54,12.7,3248,2376,6469,6081,15
0,57,12.8,3249,2153,3852,6081,7
0,58,12.9,3251,3010,6944,6064,14
0,59,12.9,3252,3151,6101,6041,20
0,59,12.9,3248,2693,6949,6041,16
0,59,12.9,3249,2610,6525,6041,8
0,59,12.9,3250,2713,6687,6041,11
0,58,13,3250,2776,6493,6064,20
0,59,13.1,3252,2820,6977,6081,20
0,59,13.1,3248,2701,6977,6107,12
0,59,13.2,3250,2453,4385,6113,9
0,59,13.2,3253,2731,6835,6113,19
0,59,13.3,3249,2475,6076,6113,56
0,57,13.4,3248,2946,6937,6113,27
0,56,13.4,3247,2881,6239,6118,6
0,55,13.4,3249,2140,5088,6118,7
0,55,13.4,3248,2684,5626,6113,52
0,55,13.4,3244,2957,5566,6113,22
0,55,13.4,3243,2612,6419,6107,16
0,55,13.4,3247,2430,5166,6088,10
0,55,13.4,3250,2832,7199,6107,21
0,55,13.4,3248,2452,7097,6113,107
0,54,13.3,3244,2904,7099,6113,24
0,54,13.2,3244,3047,6956,6113,5
0,54,13.2,3247,2046,5182,6113,9
0,54,13.2,3250,2348,6520,6113,70
0,54,13.2,3255,2705,6376,6113,37
0,54,13.2,3244,2449,6734,6118,9
0,55,13.2,3247,2257,5249,6120,14
0,55,13.2,3250,2709,6964,6128,14
0,55,13.2,3249,2656,6388,6155,77
0,55,13.2,3248,2603,6986,6158,23
0,55,13.2,3247,2634,6986,6201,7
0,55,13.3,3250,2537,4366,6201,8
0,55,13.3,3252,2272,6186,6201,9
0,56,13.3,3248,1928,5836,6201,119
0,55,13.2,3251,2530,6156,6201,18
0,55,13.1,3248,2501,5157,6201,12
0,55,13.1,3255,2673,5303,6201,15
0,55,13.1,3252,3296,4984,6158,13
0,55,13.1,3255,3346,5954,6155,19
0,55,13.1,3248,2851,5954,6128,21
0,55,13.1,3250,2415,3387,6120,18
0,55,13.1,3252,2527,6180,6120,9
0,54,13,3252,2252,5350,6120,98
0,54,12.9,3251,2103,6539,6120,30
0,54,12.8,3250,2234,6539,6120,9
0,54,12.8,3251,2098,4267,6113,15
0,54,12.8,3254,2718,6116,6113,105
0,54,12.8,3255,2839,6118,6113,24
0,54,12.8,3247,2108,6779,6113,9
0,54,12.8,3250,2278,5842,6113,9
0,54,12.8,3254,3004,6469,6113,10
0,54,12.8,3252,2675,5839,6113,158
0,54,12.8,3253,2442,6116,6120,8
0,54,12.8,3251,2790,6129,6113,5
0,54,12.8,3251,2197,5381,6113,12
0,54,12.8,3254,2163,7354,6113,8
0,56,12.9,3254,2450,7853,6113,32
0,58,13.2,3251,2402,7988,6113,28
0,59,13.3,3253,2382,5975,6113,6
0,58,13.4,3254,2562,7154,6113,19
0,58,13.4,3256,2740,5600,6120,25
0,58,13.4,3255,2507,7577,6141,18
0,58,13.4,3256,2088,7577,6141,17
0,57,13.3,3254,1913,3447,6141,6
0,56,13.3,3254,2411,6523,6120,10
0,56,13.3,3255,2796,3940,6113,37
0,56,13.3,3257,2288,6483,6113,21
0,54,13.2,3254,1947,6483,6088,16
0,53,13.1,3253,2422,3740,6065,12
0,53,13.1,3256,2476,6253,6059,17
0,53,13,3254,2032,5032,6059,88
0,53,12.8,3254,2188,6408,6050,19
0,53,12.7,3252,2333,6254,6028,9
0,53,12.6,3252,2248,4136,6026,13
0,53,12.5,3260,3008,5972,6026,14
0,53,12.5,3255,2921,6296,6026,58
0,53,12.5,3248,2338,6993,6028,27
0,53,12.5,3250,2418,6340,6050,6
0,53,12.5,3251,2478,5534,6050,10
0,53,12.4,3255,2453,5489,6028,19
0,53,12.4,3257,2526,6375,6026,32
0,53,12.4,3253,2617,6489,6026,17
0,53,12.4,3254,2289,4696,6023,18
0,53,12.4,3254,2355,6277,5898,6
0,53,12.4,3257,2867,5251,5897,55
0,53,12.4,3254,2709,6825,5897,24
0,53,12.4,3254,2389,6843,5897,17
0,53,12.4,3257,2844,7310,5897,12
0,53,12.4,3254,2941,7776,5897,123
0,53,12.5,3256,2770,8162,5897,24
0,53,12.5,3253,2569,8162,5897,9
0,54,12.5,3253,2542,4930,5897,12
0,54,12.6,3257,2787,7417,5898,13
0,53,12.8,3256,2353,5983,6023,26
0,53,13.1,3254,2313,7119,6023,22
0,53,13.4,3253,2567,6584,6028,11
0,53,13.6,3256,2176,5824,6050,6
0,53,13.7,3255,2679,5510,6050,43
0,53,13.7,3254,3309,5546,6050,22
0,53,13.7,3252,2811,5657,6050,17
0,53,13.7,3254,2402,3661,6050,5
0,53,13.7,3256,2455,6528,6050,12
0,53,13.8,3257,2340,6033,6050,67
0,53,13.9,3255,2862,6807,6110,17
0,53,13.7,3255,3007,6335,6110,14
0,53,13.6,3258,2222,6299,6118,8
0,55,13.5,3256,2127,5971,6118,42
0,56,13.4,3258,2460,6448,6141,27
0,57,13.4,3255,2009,6448,6141,19
0,57,13.4,3260,2032,3059,6118,11
0,57,13.4,3258,2604,6314,6118,8
0,57,13.4,3258,2714,4862,6118,97
0,57,13.4,3253,2654,6872,6110,16
0,57,13.4,3254,2482,6872,6118,4
0,57,13.4,3256,2496,4970,6118,9
0,57,13.4,3258,2300,6615,6118,22
0,56,13.2,3260,1629,5989,6118,109
0,54,13.1,3253,2007,6411,6118,14
0,55,13.1,3252,2079,5326,6110,9
0,56,13,3255,2044,5768,6016,11
0,55,12.9,3258,2311,5603,5973,20
0,55,12.8,3260,2337,6739,5973,35
0,54,12.8,3255,2295,6739,5973,16
0,54,12.9,3254,2306,3923,5908,16
0,54,12.9,3252,2654,7060,5908,7
0,54,12.9,3255,2562,5555,5908,128
0,54,12.9,3260,2153,7767,5973,24
0,54,12.9,3260,2232,7767,6016,16
0,54,12.9,3257,2102,4400,6037,9
0,54,12.9,3260,2411,6815,6110,8
0,53,12.8,3260,2717,5569,6110,99
0,52,12.8,3256,2362,6545,6118,9
0,52,12.7,3256,2263,6157,6118,20
0,52,12.7,3258,2554,6089,6118,25
0,52,12.7,3258,2484,5884,6118,27
0,52,12.7,3260,2662,6829,6152,23
0,52,12.7,3254,2799,6829,6152,27
0,52,12.7,3256,2686,3865,6118,20
0,52,12.7,3264,2433,6417,6118,9
0,52,12.7,3259,2234,4480,6118,44
0,52,12.8,3258,2538,6125,6118,34
0,52,12.9,3256,2280,6107,6110,17
0,52,12.9,3256,2215,5092,6110,12
0,52,12.9,3259,2705,6056,6110,21
0,52,12.9,3259,2687,6398,6110,22
0,52,12.9,3253,2568,6491,6110,9
0,52,12.9,3256,2595,4629,6090,10
0,52,12.9,3257,2793,5981,6043,7
0,52,13,3256,2572,4666,6037,96
0,52,13.1,3258,2331,5436,6016,33
0,52,13.1,3256,2507,5436,5973,15
0,52,13.1,3259,2207,2982,5908,10
0,52,13.1,3259,2401,5902,5908,6
0,52,13.1,3259,2649,5938,5858,30
0,52,13.1,3256,2921,6739,5858,14
0,52,13.1,3255,2731,6205,5858,19
0,52,13.1,3256,2389,5964,5858,18
0,52,13.1,3260,2734,6078,5858,13
0,52,13.1,3259,2412,7189,5908,29
